flagged,separator_row,side,bar_height_frac,region_mean,region_bright_frac,excluded_as_known_false_positive,file
False,,,0.0,,,False,001543.npy
False,,,0.0,,,False,001544.npy
False,,,0.0,,,False,001545.npy
False,,,0.0,,,False,001546.npy
False,,,0.0,,,False,001547.npy
False,,,0.0,,,False,001548.npy
False,,,0.0,,,False,001549.npy
False,,,0.0,,,False,001550.npy
False,,,0.0,,,False,001551.npy
False,,,0.0,,,False,001552.npy
False,,,0.0,,,False,001553.npy
False,0.0,below,0.99609375,0.8568481206893921,0.7825980392156863,True,001554.npy
False,,,0.0,,,False,001555.npy
False,,,0.0,,,False,001556.npy
False,,,0.0,,,False,001557.npy
False,,,0.0,,,False,001558.npy
False,,,0.0,,,False,001559.npy
False,,,0.0,,,False,001560.npy
False,,,0.0,,,False,001561.npy
False,,,0.0,,,False,001562.npy
False,,,0.0,,,False,001563.npy
False,,,0.0,,,False,001564.npy
False,,,0.0,,,False,001565.npy
False,,,0.0,,,False,001566.npy
False,,,0.0,,,False,001567.npy
False,,,0.0,,,False,001568.npy
False,,,0.0,,,False,001569.npy
False,,,0.0,,,False,001570.npy
False,,,0.0,,,False,001571.npy
False,,,0.0,,,False,001572.npy
False,,,0.0,,,False,001573.npy
False,,,0.0,,,False,001574.npy
False,,,0.0,,,False,001575.npy
False,,,0.0,,,False,001576.npy
False,,,0.0,,,False,001577.npy
False,,,0.0,,,False,001578.npy
False,,,0.0,,,False,001579.npy
False,,,0.0,,,False,001580.npy
False,,,0.0,,,False,001581.npy
False,,,0.0,,,False,001582.npy
False,,,0.0,,,False,001583.npy
False,,,0.0,,,False,001584.npy
False,,,0.0,,,False,001585.npy
False,,,0.0,,,False,001586.npy
False,,,0.0,,,False,001587.npy
False,,,0.0,,,False,001588.npy
False,,,0.0,,,False,001589.npy
False,,,0.0,,,False,001590.npy
False,,,0.0,,,False,001591.npy
False,,,0.0,,,False,001592.npy
False,,,0.0,,,False,001593.npy
False,,,0.0,,,False,001594.npy
False,,,0.0,,,False,001595.npy
False,,,0.0,,,False,001596.npy
False,,,0.0,,,False,001597.npy
False,,,0.0,,,False,001598.npy
False,,,0.0,,,False,001599.npy
False,,,0.0,,,False,001600.npy
False,,,0.0,,,False,001601.npy
False,,,0.0,,,False,001602.npy
False,,,0.0,,,False,001603.npy
False,,,0.0,,,False,001604.npy
False,,,0.0,,,False,001605.npy
False,,,0.0,,,False,001606.npy
False,,,0.0,,,False,001607.npy
False,,,0.0,,,False,001608.npy
False,,,0.0,,,False,001609.npy
False,,,0.0,,,False,001610.npy
False,,,0.0,,,False,001611.npy
False,,,0.0,,,False,001612.npy
False,,,0.0,,,False,001613.npy
False,,,0.0,,,False,001614.npy
False,,,0.0,,,False,001615.npy
False,,,0.0,,,False,001616.npy
False,,,0.0,,,False,001617.npy
False,,,0.0,,,False,001618.npy
False,,,0.0,,,False,001619.npy
False,,,0.0,,,False,001620.npy
False,,,0.0,,,False,001621.npy
False,,,0.0,,,False,001622.npy
False,,,0.0,,,False,001623.npy
False,,,0.0,,,False,001624.npy
False,,,0.0,,,False,001625.npy
False,,,0.0,,,False,001626.npy
False,,,0.0,,,False,001627.npy
False,,,0.0,,,False,001628.npy
False,,,0.0,,,False,001629.npy
False,,,0.0,,,False,001630.npy
False,,,0.0,,,False,001631.npy
False,,,0.0,,,False,001632.npy
False,,,0.0,,,False,001633.npy
False,,,0.0,,,False,001634.npy
False,,,0.0,,,False,001635.npy
False,,,0.0,,,False,001636.npy
False,,,0.0,,,False,001637.npy
False,,,0.0,,,False,001638.npy
False,,,0.0,,,False,001639.npy
False,,,0.0,,,False,001640.npy
False,,,0.0,,,False,001641.npy
False,,,0.0,,,False,001642.npy
False,,,0.0,,,False,001643.npy
False,,,0.0,,,False,001644.npy
False,,,0.0,,,False,001645.npy
False,,,0.0,,,False,001646.npy
False,,,0.0,,,False,001647.npy
False,,,0.0,,,False,001648.npy
False,,,0.0,,,False,001649.npy
False,,,0.0,,,False,001650.npy
False,,,0.0,,,False,001651.npy
False,,,0.0,,,False,001652.npy
False,,,0.0,,,False,001653.npy
False,,,0.0,,,False,001654.npy
False,,,0.0,,,False,001655.npy
False,,,0.0,,,False,001656.npy
False,,,0.0,,,False,001657.npy
False,,,0.0,,,False,001658.npy
False,,,0.0,,,False,001659.npy
False,,,0.0,,,False,001660.npy
False,,,0.0,,,False,001661.npy
False,,,0.0,,,False,001662.npy
False,,,0.0,,,False,001663.npy
False,,,0.0,,,False,001664.npy
False,,,0.0,,,False,001665.npy
False,,,0.0,,,False,001666.npy
False,,,0.0,,,False,001667.npy
False,,,0.0,,,False,001668.npy
False,,,0.0,,,False,001669.npy
False,,,0.0,,,False,001670.npy
False,,,0.0,,,False,001671.npy
False,,,0.0,,,False,001672.npy
False,,,0.0,,,False,001673.npy
False,,,0.0,,,False,001674.npy
False,,,0.0,,,False,001675.npy
False,,,0.0,,,False,001676.npy
False,,,0.0,,,False,001677.npy
False,,,0.0,,,False,001678.npy
False,,,0.0,,,False,001679.npy
False,,,0.0,,,False,001680.npy
False,,,0.0,,,False,001681.npy
False,,,0.0,,,False,001682.npy
False,,,0.0,,,False,001683.npy
False,,,0.0,,,False,001684.npy
False,,,0.0,,,False,001685.npy
False,,,0.0,,,False,001686.npy
False,,,0.0,,,False,001687.npy
False,,,0.0,,,False,001688.npy
False,,,0.0,,,False,001689.npy
False,,,0.0,,,False,001690.npy
False,,,0.0,,,False,001691.npy
False,,,0.0,,,False,001692.npy
False,,,0.0,,,False,001693.npy
False,,,0.0,,,False,001694.npy
False,,,0.0,,,False,001695.npy
False,,,0.0,,,False,001696.npy
False,,,0.0,,,False,001697.npy
False,,,0.0,,,False,001698.npy
False,,,0.0,,,False,001699.npy
False,,,0.0,,,False,001700.npy
False,,,0.0,,,False,001701.npy
False,,,0.0,,,False,001702.npy
False,,,0.0,,,False,001703.npy
False,,,0.0,,,False,001704.npy
False,,,0.0,,,False,001705.npy
False,,,0.0,,,False,001706.npy
False,,,0.0,,,False,001707.npy
False,,,0.0,,,False,001708.npy
False,,,0.0,,,False,001709.npy
False,,,0.0,,,False,001710.npy
False,,,0.0,,,False,001711.npy
False,,,0.0,,,False,001712.npy
False,,,0.0,,,False,001713.npy
False,,,0.0,,,False,001714.npy
False,,,0.0,,,False,001715.npy
False,,,0.0,,,False,001716.npy
False,,,0.0,,,False,001717.npy
False,,,0.0,,,False,001718.npy
False,,,0.0,,,False,001719.npy
False,,,0.0,,,False,001720.npy
False,,,0.0,,,False,001721.npy
False,,,0.0,,,False,001722.npy
False,,,0.0,,,False,001723.npy
False,,,0.0,,,False,001724.npy
False,,,0.0,,,False,001725.npy
False,,,0.0,,,False,001726.npy
False,,,0.0,,,False,001727.npy
False,,,0.0,,,False,001728.npy
False,,,0.0,,,False,001729.npy
False,,,0.0,,,False,001730.npy
False,,,0.0,,,False,001731.npy
False,,,0.0,,,False,001732.npy
False,,,0.0,,,False,001733.npy
False,,,0.0,,,False,001734.npy
False,,,0.0,,,False,001735.npy
False,,,0.0,,,False,001736.npy
False,,,0.0,,,False,001737.npy
False,,,0.0,,,False,001738.npy
False,,,0.0,,,False,001739.npy
False,,,0.0,,,False,001740.npy
False,,,0.0,,,False,001741.npy
False,,,0.0,,,False,001742.npy
False,,,0.0,,,False,001743.npy
False,,,0.0,,,False,001744.npy
False,,,0.0,,,False,001745.npy
False,,,0.0,,,False,001746.npy
False,,,0.0,,,False,001747.npy
False,,,0.0,,,False,001748.npy
False,,,0.0,,,False,001749.npy
False,,,0.0,,,False,001750.npy
False,,,0.0,,,False,001751.npy
False,,,0.0,,,False,001752.npy
False,,,0.0,,,False,001753.npy
False,,,0.0,,,False,001754.npy
False,,,0.0,,,False,001755.npy
False,,,0.0,,,False,001756.npy
False,,,0.0,,,False,001757.npy
False,,,0.0,,,False,001758.npy
False,,,0.0,,,False,001759.npy
False,,,0.0,,,False,001760.npy
False,,,0.0,,,False,001761.npy
False,,,0.0,,,False,001762.npy
False,,,0.0,,,False,001763.npy
False,,,0.0,,,False,001764.npy
False,,,0.0,,,False,001765.npy
False,,,0.0,,,False,001766.npy
False,,,0.0,,,False,001767.npy
False,,,0.0,,,False,001768.npy
False,,,0.0,,,False,001769.npy
False,,,0.0,,,False,001770.npy
False,,,0.0,,,False,001771.npy
False,,,0.0,,,False,001772.npy
False,,,0.0,,,False,001773.npy
False,,,0.0,,,False,001774.npy
False,,,0.0,,,False,001775.npy
False,,,0.0,,,False,001776.npy
False,,,0.0,,,False,001777.npy
False,,,0.0,,,False,001778.npy
False,,,0.0,,,False,001779.npy
False,,,0.0,,,False,001780.npy
False,,,0.0,,,False,001781.npy
False,,,0.0,,,False,001782.npy
False,,,0.0,,,False,001783.npy
False,,,0.0,,,False,001784.npy
False,,,0.0,,,False,001785.npy
False,,,0.0,,,False,001786.npy
False,,,0.0,,,False,001787.npy
False,,,0.0,,,False,001788.npy
False,,,0.0,,,False,001789.npy
False,,,0.0,,,False,001790.npy
False,,,0.0,,,False,001791.npy
False,,,0.0,,,False,001792.npy
False,,,0.0,,,False,001793.npy
False,,,0.0,,,False,001794.npy
False,,,0.0,,,False,001795.npy
False,,,0.0,,,False,001796.npy
False,,,0.0,,,False,001797.npy
False,,,0.0,,,False,001798.npy
False,,,0.0,,,False,001799.npy
False,,,0.0,,,False,001800.npy
False,,,0.0,,,False,001801.npy
False,,,0.0,,,False,001802.npy
False,,,0.0,,,False,001803.npy
False,,,0.0,,,False,001804.npy
False,,,0.0,,,False,001805.npy
False,,,0.0,,,False,001806.npy
False,,,0.0,,,False,001807.npy
False,,,0.0,,,False,001808.npy
False,,,0.0,,,False,001809.npy
False,,,0.0,,,False,001810.npy
False,,,0.0,,,False,001811.npy
False,,,0.0,,,False,001812.npy
False,,,0.0,,,False,001813.npy
False,,,0.0,,,False,001814.npy
False,,,0.0,,,False,001815.npy
False,,,0.0,,,False,001816.npy
False,,,0.0,,,False,001817.npy
False,,,0.0,,,False,001818.npy
False,,,0.0,,,False,001819.npy
False,,,0.0,,,False,001820.npy
False,,,0.0,,,False,001821.npy
False,,,0.0,,,False,001822.npy
False,,,0.0,,,False,001823.npy
False,,,0.0,,,False,001824.npy
False,,,0.0,,,False,001825.npy
False,,,0.0,,,False,001826.npy
False,,,0.0,,,False,001827.npy
False,,,0.0,,,False,001828.npy
False,,,0.0,,,False,001829.npy
False,,,0.0,,,False,001830.npy
False,,,0.0,,,False,001831.npy
False,,,0.0,,,False,001832.npy
False,,,0.0,,,False,001833.npy
False,,,0.0,,,False,001834.npy
False,,,0.0,,,False,001835.npy
False,,,0.0,,,False,001836.npy
False,,,0.0,,,False,001837.npy
False,,,0.0,,,False,001838.npy
False,,,0.0,,,False,001839.npy
False,,,0.0,,,False,001840.npy
False,,,0.0,,,False,001841.npy
False,,,0.0,,,False,001842.npy
False,,,0.0,,,False,001843.npy
False,,,0.0,,,False,001844.npy
False,,,0.0,,,False,001845.npy
False,,,0.0,,,False,001846.npy
False,,,0.0,,,False,001847.npy
False,,,0.0,,,False,001848.npy
False,,,0.0,,,False,001849.npy
False,,,0.0,,,False,001850.npy
False,,,0.0,,,False,001851.npy
False,,,0.0,,,False,001852.npy
False,,,0.0,,,False,001853.npy
False,,,0.0,,,False,001854.npy
False,,,0.0,,,False,001855.npy
False,,,0.0,,,False,001856.npy
False,,,0.0,,,False,001857.npy
False,,,0.0,,,False,001858.npy
False,,,0.0,,,False,001859.npy
False,,,0.0,,,False,001860.npy
False,,,0.0,,,False,001861.npy
False,,,0.0,,,False,001862.npy
False,,,0.0,,,False,001863.npy
False,,,0.0,,,False,001864.npy
False,,,0.0,,,False,001865.npy
False,,,0.0,,,False,001866.npy
False,,,0.0,,,False,001867.npy
False,,,0.0,,,False,001868.npy
False,,,0.0,,,False,001869.npy
False,,,0.0,,,False,001870.npy
False,,,0.0,,,False,001871.npy
False,,,0.0,,,False,001872.npy
False,,,0.0,,,False,001873.npy
False,,,0.0,,,False,001874.npy
False,,,0.0,,,False,001875.npy
False,,,0.0,,,False,001876.npy
False,,,0.0,,,False,001877.npy
False,,,0.0,,,False,001878.npy
False,,,0.0,,,False,001879.npy
False,,,0.0,,,False,001880.npy
False,,,0.0,,,False,001881.npy
False,,,0.0,,,False,001882.npy
False,,,0.0,,,False,001883.npy
False,,,0.0,,,False,001884.npy
False,,,0.0,,,False,001885.npy
False,,,0.0,,,False,001886.npy
False,,,0.0,,,False,001887.npy
False,,,0.0,,,False,001888.npy
False,,,0.0,,,False,001889.npy
False,,,0.0,,,False,001890.npy
False,,,0.0,,,False,001891.npy
False,,,0.0,,,False,001892.npy
False,,,0.0,,,False,001893.npy
False,,,0.0,,,False,001894.npy
False,,,0.0,,,False,001895.npy
False,,,0.0,,,False,001896.npy
False,,,0.0,,,False,001897.npy
False,,,0.0,,,False,001898.npy
False,,,0.0,,,False,001899.npy
False,,,0.0,,,False,001900.npy
False,,,0.0,,,False,001901.npy
False,,,0.0,,,False,001902.npy
False,,,0.0,,,False,001903.npy
False,,,0.0,,,False,001904.npy
False,,,0.0,,,False,001905.npy
False,,,0.0,,,False,001906.npy
False,,,0.0,,,False,001907.npy
False,,,0.0,,,False,001908.npy
False,,,0.0,,,False,001909.npy
False,,,0.0,,,False,001910.npy
False,,,0.0,,,False,001911.npy
False,,,0.0,,,False,001912.npy
False,,,0.0,,,False,001913.npy
False,,,0.0,,,False,001914.npy
False,,,0.0,,,False,001915.npy
False,,,0.0,,,False,001916.npy
False,,,0.0,,,False,001917.npy
False,,,0.0,,,False,001918.npy
False,,,0.0,,,False,001919.npy
False,,,0.0,,,False,001920.npy
False,,,0.0,,,False,001921.npy
False,,,0.0,,,False,001922.npy
False,,,0.0,,,False,001923.npy
False,,,0.0,,,False,001924.npy
False,,,0.0,,,False,001925.npy
False,,,0.0,,,False,001926.npy
False,,,0.0,,,False,001927.npy
False,,,0.0,,,False,001928.npy
False,,,0.0,,,False,001929.npy
False,,,0.0,,,False,001930.npy
False,,,0.0,,,False,001931.npy
False,,,0.0,,,False,001932.npy
False,,,0.0,,,False,001933.npy
False,,,0.0,,,False,001934.npy
False,,,0.0,,,False,001935.npy
False,,,0.0,,,False,001936.npy
False,,,0.0,,,False,001937.npy
False,,,0.0,,,False,001938.npy
False,,,0.0,,,False,001939.npy
False,,,0.0,,,False,001940.npy
False,,,0.0,,,False,001941.npy
False,,,0.0,,,False,001942.npy
False,,,0.0,,,False,001943.npy
False,,,0.0,,,False,001944.npy
False,,,0.0,,,False,001945.npy
False,,,0.0,,,False,001946.npy
False,,,0.0,,,False,001947.npy
False,,,0.0,,,False,001948.npy
False,,,0.0,,,False,001949.npy
False,,,0.0,,,False,001950.npy
False,,,0.0,,,False,001951.npy
False,,,0.0,,,False,001952.npy
False,,,0.0,,,False,001953.npy
False,,,0.0,,,False,001954.npy
False,,,0.0,,,False,001955.npy
False,,,0.0,,,False,001956.npy
False,,,0.0,,,False,001957.npy
False,,,0.0,,,False,001958.npy
False,,,0.0,,,False,001959.npy
False,,,0.0,,,False,001960.npy
False,,,0.0,,,False,001961.npy
False,,,0.0,,,False,001962.npy
False,,,0.0,,,False,001963.npy
False,,,0.0,,,False,001964.npy
False,,,0.0,,,False,001965.npy
False,,,0.0,,,False,001966.npy
False,,,0.0,,,False,001967.npy
False,,,0.0,,,False,001968.npy
False,,,0.0,,,False,001969.npy
False,,,0.0,,,False,001970.npy
False,,,0.0,,,False,001971.npy
False,,,0.0,,,False,001972.npy
False,,,0.0,,,False,001973.npy
False,,,0.0,,,False,001974.npy
False,,,0.0,,,False,001975.npy
False,,,0.0,,,False,001976.npy
False,,,0.0,,,False,001977.npy
False,,,0.0,,,False,001978.npy
False,,,0.0,,,False,001979.npy
False,,,0.0,,,False,001980.npy
False,,,0.0,,,False,001981.npy
False,,,0.0,,,False,001982.npy
False,,,0.0,,,False,001983.npy
False,,,0.0,,,False,001984.npy
False,,,0.0,,,False,001985.npy
False,,,0.0,,,False,001986.npy
False,,,0.0,,,False,001987.npy
False,,,0.0,,,False,001988.npy
False,,,0.0,,,False,001989.npy
False,,,0.0,,,False,001990.npy
False,,,0.0,,,False,001991.npy
False,,,0.0,,,False,001992.npy
False,,,0.0,,,False,001993.npy
False,,,0.0,,,False,001994.npy
False,,,0.0,,,False,001995.npy
False,,,0.0,,,False,001996.npy
False,,,0.0,,,False,001997.npy
False,,,0.0,,,False,001998.npy
False,,,0.0,,,False,001999.npy
False,,,0.0,,,False,002000.npy
False,,,0.0,,,False,002001.npy
False,,,0.0,,,False,002002.npy
False,,,0.0,,,False,002003.npy
False,,,0.0,,,False,002004.npy
False,,,0.0,,,False,002005.npy
False,,,0.0,,,False,002006.npy
False,,,0.0,,,False,002007.npy
False,,,0.0,,,False,002008.npy
False,,,0.0,,,False,002009.npy
False,,,0.0,,,False,002010.npy
False,,,0.0,,,False,002011.npy
False,,,0.0,,,False,002012.npy
False,,,0.0,,,False,002013.npy
False,,,0.0,,,False,002014.npy
False,,,0.0,,,False,002015.npy
False,,,0.0,,,False,002016.npy
False,,,0.0,,,False,002017.npy
False,,,0.0,,,False,002018.npy
False,,,0.0,,,False,002019.npy
False,,,0.0,,,False,002020.npy
False,,,0.0,,,False,002021.npy
False,,,0.0,,,False,002022.npy
False,,,0.0,,,False,002023.npy
False,,,0.0,,,False,002024.npy
False,,,0.0,,,False,002025.npy
False,,,0.0,,,False,002026.npy
False,,,0.0,,,False,002027.npy
False,,,0.0,,,False,002028.npy
False,,,0.0,,,False,002029.npy
False,,,0.0,,,False,002030.npy
False,,,0.0,,,False,002031.npy
False,,,0.0,,,False,002032.npy
False,,,0.0,,,False,002033.npy
False,,,0.0,,,False,002034.npy
False,,,0.0,,,False,002035.npy
False,,,0.0,,,False,002036.npy
False,,,0.0,,,False,002037.npy
False,,,0.0,,,False,002038.npy
False,,,0.0,,,False,002039.npy
False,,,0.0,,,False,002040.npy
False,,,0.0,,,False,002041.npy
False,,,0.0,,,False,002042.npy
False,,,0.0,,,False,002043.npy
False,,,0.0,,,False,002044.npy
False,,,0.0,,,False,002045.npy
False,,,0.0,,,False,002046.npy
False,,,0.0,,,False,002047.npy
False,,,0.0,,,False,002048.npy
False,,,0.0,,,False,002049.npy
False,,,0.0,,,False,002050.npy
False,,,0.0,,,False,002051.npy
False,,,0.0,,,False,002052.npy
False,,,0.0,,,False,002053.npy
False,,,0.0,,,False,002054.npy
False,,,0.0,,,False,002055.npy
False,,,0.0,,,False,002056.npy
False,,,0.0,,,False,002057.npy
False,,,0.0,,,False,002058.npy
False,,,0.0,,,False,002059.npy
False,,,0.0,,,False,002060.npy
False,,,0.0,,,False,002061.npy
False,,,0.0,,,False,002062.npy
False,,,0.0,,,False,002063.npy
False,,,0.0,,,False,002064.npy
False,,,0.0,,,False,002065.npy
False,,,0.0,,,False,002066.npy
False,,,0.0,,,False,002067.npy
False,,,0.0,,,False,002068.npy
False,,,0.0,,,False,002069.npy
False,,,0.0,,,False,002070.npy
False,,,0.0,,,False,002071.npy
False,,,0.0,,,False,002072.npy
False,,,0.0,,,False,002073.npy
False,,,0.0,,,False,002074.npy
False,,,0.0,,,False,002075.npy
False,,,0.0,,,False,002076.npy
False,,,0.0,,,False,002077.npy
False,,,0.0,,,False,002078.npy
False,,,0.0,,,False,002079.npy
False,,,0.0,,,False,002080.npy
False,,,0.0,,,False,002081.npy
False,,,0.0,,,False,002082.npy
False,,,0.0,,,False,002083.npy
False,,,0.0,,,False,002084.npy
False,,,0.0,,,False,002085.npy
False,,,0.0,,,False,002086.npy
False,,,0.0,,,False,002087.npy
False,,,0.0,,,False,002088.npy
False,,,0.0,,,False,002089.npy
False,,,0.0,,,False,002090.npy
False,,,0.0,,,False,002091.npy
False,,,0.0,,,False,002092.npy
False,,,0.0,,,False,002093.npy
False,,,0.0,,,False,002094.npy
False,,,0.0,,,False,002095.npy
False,,,0.0,,,False,002096.npy
False,,,0.0,,,False,002097.npy
False,,,0.0,,,False,002098.npy
False,,,0.0,,,False,002099.npy
False,,,0.0,,,False,002100.npy
False,,,0.0,,,False,002101.npy
False,,,0.0,,,False,002102.npy
False,,,0.0,,,False,002103.npy
False,,,0.0,,,False,002104.npy
False,,,0.0,,,False,002105.npy
False,,,0.0,,,False,002106.npy
False,,,0.0,,,False,002107.npy
False,,,0.0,,,False,002108.npy
False,,,0.0,,,False,002109.npy
False,,,0.0,,,False,002110.npy
False,,,0.0,,,False,002111.npy
False,,,0.0,,,False,002112.npy
False,,,0.0,,,False,002113.npy
False,,,0.0,,,False,002114.npy
False,,,0.0,,,False,002115.npy
False,,,0.0,,,False,002116.npy
False,,,0.0,,,False,002117.npy
False,,,0.0,,,False,002118.npy
False,,,0.0,,,False,002119.npy
False,,,0.0,,,False,002120.npy
False,,,0.0,,,False,002121.npy
False,,,0.0,,,False,002122.npy
False,,,0.0,,,False,002123.npy
False,,,0.0,,,False,002124.npy
False,,,0.0,,,False,002125.npy
False,,,0.0,,,False,002126.npy
False,,,0.0,,,False,002127.npy
False,,,0.0,,,False,002128.npy
False,,,0.0,,,False,002129.npy
False,,,0.0,,,False,002130.npy
False,,,0.0,,,False,002131.npy
False,,,0.0,,,False,002132.npy
False,,,0.0,,,False,002133.npy
False,,,0.0,,,False,002134.npy
False,,,0.0,,,False,002135.npy
False,,,0.0,,,False,002136.npy
False,,,0.0,,,False,002137.npy
False,,,0.0,,,False,002138.npy
False,,,0.0,,,False,002139.npy
False,,,0.0,,,False,002140.npy
False,,,0.0,,,False,002141.npy
False,,,0.0,,,False,002142.npy
False,,,0.0,,,False,002143.npy
False,,,0.0,,,False,002144.npy
False,,,0.0,,,False,002145.npy
False,,,0.0,,,False,002146.npy
False,,,0.0,,,False,002147.npy
False,,,0.0,,,False,002148.npy
False,,,0.0,,,False,002149.npy
False,,,0.0,,,False,002150.npy
False,,,0.0,,,False,002151.npy
False,,,0.0,,,False,002152.npy
False,,,0.0,,,False,002153.npy
False,,,0.0,,,False,002154.npy
False,,,0.0,,,False,002155.npy
False,,,0.0,,,False,002156.npy
False,,,0.0,,,False,002157.npy
False,,,0.0,,,False,002158.npy
False,,,0.0,,,False,002159.npy
False,,,0.0,,,False,002160.npy
False,,,0.0,,,False,002161.npy
False,,,0.0,,,False,002162.npy
False,,,0.0,,,False,002163.npy
False,,,0.0,,,False,002164.npy
False,,,0.0,,,False,002165.npy
False,,,0.0,,,False,002166.npy
False,,,0.0,,,False,002167.npy
False,,,0.0,,,False,002168.npy
False,,,0.0,,,False,002169.npy
False,,,0.0,,,False,002170.npy
False,,,0.0,,,False,002171.npy
False,,,0.0,,,False,002172.npy
False,,,0.0,,,False,002173.npy
False,,,0.0,,,False,002174.npy
False,,,0.0,,,False,002175.npy
False,,,0.0,,,False,002176.npy
False,,,0.0,,,False,002177.npy
False,,,0.0,,,False,002178.npy
False,,,0.0,,,False,002179.npy
False,,,0.0,,,False,002180.npy
False,,,0.0,,,False,002181.npy
False,,,0.0,,,False,002182.npy
False,,,0.0,,,False,002183.npy
False,,,0.0,,,False,002184.npy
False,,,0.0,,,False,002185.npy
False,,,0.0,,,False,002186.npy
False,,,0.0,,,False,002187.npy
False,,,0.0,,,False,002188.npy
False,,,0.0,,,False,002189.npy
False,,,0.0,,,False,002190.npy
False,,,0.0,,,False,002191.npy
False,,,0.0,,,False,002192.npy
False,,,0.0,,,False,002193.npy
False,,,0.0,,,False,002194.npy
False,,,0.0,,,False,002195.npy
False,,,0.0,,,False,002196.npy
False,,,0.0,,,False,002197.npy
False,,,0.0,,,False,002198.npy
False,,,0.0,,,False,002199.npy
False,,,0.0,,,False,002200.npy
False,,,0.0,,,False,002201.npy
False,,,0.0,,,False,002202.npy
False,,,0.0,,,False,002203.npy
False,,,0.0,,,False,002204.npy
False,,,0.0,,,False,002205.npy
False,,,0.0,,,False,002206.npy
False,,,0.0,,,False,002207.npy
False,,,0.0,,,False,002208.npy
False,,,0.0,,,False,002209.npy
False,,,0.0,,,False,002210.npy
False,,,0.0,,,False,002211.npy
False,,,0.0,,,False,002212.npy
False,,,0.0,,,False,002213.npy
False,,,0.0,,,False,002214.npy
False,,,0.0,,,False,002215.npy
False,,,0.0,,,False,002216.npy
False,,,0.0,,,False,002217.npy
False,,,0.0,,,False,002218.npy
False,,,0.0,,,False,002219.npy
False,,,0.0,,,False,002220.npy
False,,,0.0,,,False,002221.npy
False,,,0.0,,,False,002222.npy
False,,,0.0,,,False,002223.npy
False,,,0.0,,,False,002224.npy
False,,,0.0,,,False,002225.npy
False,,,0.0,,,False,002226.npy
False,,,0.0,,,False,002227.npy
False,,,0.0,,,False,002228.npy
False,,,0.0,,,False,002229.npy
False,,,0.0,,,False,002230.npy
False,,,0.0,,,False,002231.npy
False,,,0.0,,,False,002232.npy
False,,,0.0,,,False,002233.npy
False,,,0.0,,,False,002234.npy
False,,,0.0,,,False,002235.npy
False,,,0.0,,,False,002236.npy
False,,,0.0,,,False,002237.npy
False,,,0.0,,,False,002238.npy
False,,,0.0,,,False,002239.npy
False,,,0.0,,,False,002240.npy
False,,,0.0,,,False,002241.npy
False,,,0.0,,,False,002242.npy
False,,,0.0,,,False,002243.npy
False,,,0.0,,,False,002244.npy
False,,,0.0,,,False,002245.npy
False,,,0.0,,,False,002246.npy
False,,,0.0,,,False,002247.npy
False,,,0.0,,,False,002248.npy
False,,,0.0,,,False,002249.npy
False,,,0.0,,,False,002250.npy
False,,,0.0,,,False,002251.npy
False,,,0.0,,,False,002252.npy
False,,,0.0,,,False,002253.npy
False,,,0.0,,,False,002254.npy
False,,,0.0,,,False,002255.npy
False,,,0.0,,,False,002256.npy
False,,,0.0,,,False,002257.npy
False,,,0.0,,,False,002258.npy
False,,,0.0,,,False,002259.npy
False,,,0.0,,,False,002260.npy
False,,,0.0,,,False,002261.npy
False,,,0.0,,,False,002262.npy
False,,,0.0,,,False,002263.npy
False,,,0.0,,,False,002264.npy
False,,,0.0,,,False,002265.npy
False,,,0.0,,,False,002266.npy
False,,,0.0,,,False,002267.npy
False,,,0.0,,,False,002268.npy
False,,,0.0,,,False,002269.npy
False,,,0.0,,,False,002270.npy
False,,,0.0,,,False,002271.npy
False,,,0.0,,,False,002272.npy
False,,,0.0,,,False,002273.npy
False,,,0.0,,,False,002274.npy
False,,,0.0,,,False,002275.npy
False,,,0.0,,,False,002276.npy
False,,,0.0,,,False,002277.npy
False,,,0.0,,,False,002278.npy
False,,,0.0,,,False,002279.npy
False,,,0.0,,,False,002280.npy
False,,,0.0,,,False,002281.npy
False,,,0.0,,,False,002282.npy
False,,,0.0,,,False,002283.npy
False,,,0.0,,,False,002284.npy
False,,,0.0,,,False,002285.npy
False,,,0.0,,,False,002286.npy
False,,,0.0,,,False,002287.npy
False,,,0.0,,,False,002288.npy
False,,,0.0,,,False,002289.npy
False,,,0.0,,,False,002290.npy
False,,,0.0,,,False,002291.npy
False,,,0.0,,,False,002292.npy
False,,,0.0,,,False,002293.npy
False,,,0.0,,,False,002294.npy
False,,,0.0,,,False,002295.npy
False,,,0.0,,,False,002296.npy
False,,,0.0,,,False,002297.npy
False,,,0.0,,,False,002298.npy
False,,,0.0,,,False,002299.npy
False,,,0.0,,,False,002300.npy
False,,,0.0,,,False,002301.npy
False,,,0.0,,,False,002302.npy
False,,,0.0,,,False,002303.npy
False,,,0.0,,,False,002304.npy
False,,,0.0,,,False,002305.npy
False,,,0.0,,,False,002306.npy
False,,,0.0,,,False,002307.npy
False,,,0.0,,,False,002308.npy
False,,,0.0,,,False,002309.npy
False,,,0.0,,,False,002310.npy
False,,,0.0,,,False,002311.npy
False,,,0.0,,,False,002312.npy
False,,,0.0,,,False,002313.npy
False,,,0.0,,,False,002314.npy
False,,,0.0,,,False,002315.npy
